Country Name,Country Code,Group,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Turkmenistan,TKM,"Population ages 15-64, female",1398093,1426527,1453959,1484501,1520081,1554210,1595530,1640434,1682869,1719498,1755560,1784004,1807351,1830717,1856671,1875378,1900340,1928295,1954201,1976042,2001491
Turkmenistan,TKM,"Population ages 15-64, male",1350212,1377242,1403204,1432107,1465843,1497977,1537249,1580121,1620645,1655568,1689916,1716849,1739003,1761675,1787546,1805955,1831328,1860222,1887323,1910468,1936723
Turkmenistan,TKM,"Population ages 65 and above, female",120947,124257,127182,129112,129706,129192,127906,126248,124737,123753,124219,124970,126335,128793,132598,137771,144434,152324,160970,170103,180813
Turkmenistan,TKM,"Population ages 65 and above, male",79046,82515,85556,87681,88659,88988,88620,87904,87207,86783,87727,88744,90000,91769,94166,97661,101853,106675,111915,117461,124752
Uganda,UGA,"Population ages 0-14, male",6078824,6281178,6488262,6695789,6901169,7113212,7325268,7540254,7761896,7992503,8226079,8463702,8709712,8969591,9246565,9531949,9825702,10116156,10385486,10619291,10830064
Uganda,UGA,"Population ages 0-14, female",6051020,6245234,6443510,6644998,6849041,7062116,7276403,7491927,7708795,7927318,8154415,8378201,8604821,8842585,9096880,9370483,9654199,9936736,10199856,10428837,10634034
Uganda,UGA,"Population ages 15-64, female",6000863,6195578,6404161,6625789,6860229,7099455,7355413,7627322,7913895,8214407,8513733,8829462,9165479,9527132,9917081,10335777,10787138,11259495,11739454,12219259,12679537
Uganda,UGA,"Population ages 15-64, male",5712090,5897477,6097361,6308163,6527433,6738797,6959170,7189474,7431421,7687149,7954845,8238752,8544228,8878429,9245201,9657291,10108995,10587263,11075974,11565337,12031623
Uganda,UGA,"Population ages 65 and above, female",329692,331761,332817,334107,336284,342367,349298,356775,364286,371620,383240,394945,407239,420726,435778,455499,477079,499896,523111,546315,568998
Uganda,UGA,"Population ages 65 and above, male",216485,216033,214436,212454,210434,215528,220783,225982,230803,235167,244460,253638,263040,273067,283942,298174,313475,329486,345706,361961,379277
Ukraine,UKR,"Population ages 0-14, male",4132549,3954120,3790993,3649416,3534815,3440188,3378241,3345289,3332064,3329909,3372057,3411759,3453007,3493796,3549165,3578020,3608992,3633484,3642367,3632415,3586976
Ukraine,UKR,"Population ages 0-14, female",3921230,3750417,3594733,3460703,3353542,3261899,3202982,3171706,3157131,3149790,3190805,3225524,3259506,3293494,3343117,3368375,3397726,3422459,3432678,3424527,3382911
Ukraine,UKR,"Population ages 15-64, female",17503732,17339863,17182145,17051475,16962458,16892644,16857764,16834557,16809909,16764915,16668304,16586293,16495024,16342043,16204939,16045545,15859622,15656664,15457869,15276261,15084828
Ukraine,UKR,"Population ages 15-64, male",16192472,16055157,15935970,15840002,15770296,15684268,15614795,15547943,15485659,15421008,15317146,15244431,15178890,15068315,14981441,14859832,14722423,14576461,14438601,14318841,14174279
Ukraine,UKR,"Population ages 65 and above, female",4598330,4700513,4820335,4908867,4939617,4954569,4924915,4869410,4817917,4782914,4750832,4729693,4717733,4705085,4716501,4760845,4816939,4877703,4934788,4983572,5041855
Ukraine,UKR,"Population ages 65 and above, male",2314087,2402400,2488774,2541163,2544443,2554219,2530658,2489284,2450651,2422205,2406942,2395643,2385488,2369422,2358873,2392056,2425434,2455747,2479900,2496431,2543731
United Arab Emirates,ARE,"Population ages 0-14, male",405962,389858,385076,399418,435155,450690,480205,519063,554954,575316,618658,638237,645584,653800,669178,683993,696693,712330,730453,747458,759311
United Arab Emirates,ARE,"Population ages 0-14, female",386658,382113,381824,389202,406384,426228,453520,486361,519969,549546,575998,596729,613891,629226,642811,666188,683740,697316,708435,717714,728689
United Arab Emirates,ARE,"Population ages 15-64, female",663336,717458,777336,849074,936557,1050529,1181142,1319869,1456805,1585647,1701584,1809257,1906605,1993522,2071296,2126564,2175083,2217731,2256753,2294371,2327616
United Arab Emirates,ARE,"Population ages 15-64, male",1812314,1954743,2132398,2393644,2769399,3330146,4007942,4713829,5330888,5780868,5984232,6024075,5952776,5854271,5793154,5791803,5833476,5899047,5961864,6005806,6030747
United Arab Emirates,ARE,"Population ages 65 and above, female",13989,14246,14566,15068,15782,16047,16526,17150,17917,18839,20448,22297,24255,26157,27935,30389,32901,35562,38532,41966,46433
United Arab Emirates,ARE,"Population ages 65 and above, male",20463,20351,20731,22171,24945,26532,29511,33214,36835,39782,45858,51003,54797,57206,58522,62038,65313,68980,74489,83085,98287
United Kingdom,GBR,"Population ages 0-14, male",5710136,5669455,5625820,5589110,5565941,5557955,5565066,5582397,5601057,5620649,5680686,5720104,5752674,5795019,5849474,5905092,5960191,6010643,6050775,6067470,6071422
United Kingdom,GBR,"Population ages 0-14, female",5430940,5389067,5345844,5311668,5292821,5289680,5300364,5320752,5341332,5360631,5421713,5460813,5491511,5530964,5582228,5635769,5689262,5738235,5776355,5790623,5793827
United Kingdom,GBR,"Population ages 15-64, female",19402353,19533603,19674585,19832350,20005582,20176411,20351283,20516679,20659233,20787873,20853414,20896893,20931370,20981572,21051360,21134373,21214013,21288097,21358489,21386392,21411977
United Kingdom,GBR,"Population ages 15-64, male",19158633,19302834,19465525,19649857,19851158,20020442,20187875,20342907,20475546,20596989,20670212,20725564,20775108,20841966,20929031,21022272,21112356,21197311,21280122,21323663,21360034
United Kingdom,GBR,"Population ages 65 and above, female",5455021,5466018,5479814,5500461,5529868,5565673,5601747,5643951,5701220,5783238,5886392,6006763,6137462,6267608,6387805,6484504,6561399,6626046,6692715,6759322,6839747
United Kingdom,GBR,"Population ages 65 and above, male",3962589,4009502,4055989,4104458,4155835,4236660,4316128,4400309,4497882,4616984,4746393,4890079,5040147,5185169,5316321,5429583,5521639,5600012,5677871,5753530,5849562
United States,USA,"Population ages 15-64, male",94410726,95474911,96471064,97587329,98768475,99695551,100693346,101717388,102625726,103407062,104058355,104695128,105251827,105816808,106354388,106849513,107194733,107396091,107517082,108184723,107866597
United States,USA,"Population ages 65 and above, female",20469861,20534403,20601784,20724462,20902768,21152004,21452009,21818559,22251373,22763967,23322063,23960831,24654750,25405502,26196852,27010817,27807894,28595845,29401917,30409542,31130997
United States,USA,"Population ages 65 and above, male",14620751,14818992,15016619,15239541,15480384,15790766,16118061,16483342,16901413,17392179,17964277,18606248,19294001,20021033,20768590,21558750,22323855,23069572,23819037,24722158,25415271
Uruguay,URY,"Population ages 0-14, male",414015,411642,408731,405298,401594,397662,393264,388680,384416,380754,376946,374047,371780,369684,367563,366312,364785,363209,361930,361049,360192
Uruguay,URY,"Population ages 0-14, female",396834,394755,392196,389070,385503,381856,377620,373104,368831,365085,361394,358555,356294,354133,351866,350757,349243,347609,346272,345335,344510
Uruguay,URY,"Population ages 15-64, female",1055447,1056036,1056221,1057091,1059257,1062887,1068181,1074552,1080982,1086733,1092541,1097637,1102200,1106690,1111299,1115407,1119967,1124482,1128204,1130740,1132665
Uruguay,URY,"Population ages 15-64, male",1019018,1019826,1020279,1021566,1024400,1028385,1034262,1041485,1049073,1056356,1062860,1068946,1074801,1080814,1087117,1092017,1097432,1102974,1108086,1112502,1115470
Uruguay,URY,"Population ages 65 and above, female",264629,267515,269862,272141,274635,277205,279906,282707,285580,288569,291380,294132,296961,299960,303176,305972,308855,311935,315366,319316,323445
Uruguay,URY,"Population ages 65 and above, male",175528,176272,176372,176320,176410,177408,178520,179693,180794,181776,183805,185658,187400,189158,190992,193674,196363,199081,201873,204785,208870
Uzbekistan,UZB,"Population ages 0-14, male",4637447,4576763,4509949,4439489,4369659,4306367,4260238,4231453,4216927,4262574,4341355,4368192,4406901,4467781,4549850,4636623,4739098,4852946,4966182,5064265,5157599
Uzbekistan,UZB,"Population ages 0-14, female",4437064,4373978,4303478,4230552,4160481,4097982,4054312,4028615,4015978,4059175,4134069,4158782,4193993,4249654,4324910,4404559,4497618,4600882,4704236,4794583,4878846
Uzbekistan,UZB,"Population ages 15-64, female",7426844,7633238,7842213,8056480,8274240,8494636,8726864,8969554,9214845,9562510,9875585,10075415,10277848,10475240,10657039,10822235,10962265,11098335,11256254,11435729,11627788
Uzbekistan,UZB,"Population ages 15-64, male",7293034,7486302,7681502,7884852,8096186,8312761,8545092,8790821,9040360,9390701,9702887,9905512,10111367,10312008,10496796,10665476,10808346,10947579,11110598,11298149,11496219
Uzbekistan,UZB,"Population ages 65 and above, female",689447,703571,716462,726192,731412,734397,734812,733386,730617,735383,733673,723261,716351,716708,726138,751392,784073,824102,871166,924254,987473
Uzbekistan,UZB,"Population ages 65 and above, male",480613,497999,514046,526784,535022,542108,546683,548972,548672,552057,551831,543339,536740,536310,544167,567616,597199,632257,671914,715071,767176
Vanuatu,VUT,"Population ages 0-14, male",40203,40806,41458,42158,42877,43277,43968,44925,46010,47144,48639,49957,51367,53071,55011,56193,57539,58898,60069,60991,61962
Vanuatu,VUT,"Population ages 0-14, female",37640,38202,38812,39466,40160,40468,40952,41599,42332,43125,44610,45971,47415,49084,50921,52064,53415,54801,56017,56986,58013
Vanuatu,VUT,"Population ages 15-64, female",52067,53761,55557,57376,59168,61237,63126,64899,66708,68642,70348,72350,74375,76205,77873,80175,82280,84358,86612,89113,91542
Vanuatu,VUT,"Population ages 15-64, male",53107,54829,56646,58464,60238,62197,63805,65167,66527,68079,69704,71747,73838,75662,77226,79582,81777,83966,86338,88979,91518
Vanuatu,VUT,"Population ages 65 and above, female",2776,2863,2965,3073,3192,3413,3658,3929,4222,4516,4545,4572,4619,4691,4761,4882,4991,5097,5215,5361,5552
Vanuatu,VUT,"Population ages 65 and above, male",3416,3466,3522,3586,3647,3787,3955,4181,4445,4710,4812,4908,5023,5175,5336,5430,5497,5555,5631,5720,5877
"Venezuela, RB",VEN,"Population ages 0-14, male",4221649,4240830,4255373,4267656,4279051,4293742,4305275,4316191,4329770,4347064,4370446,4403264,4428583,4421193,4365050,4306471,4202131,4080148,3987569,3957465,3883578
"Venezuela, RB",VEN,"Population ages 0-14, female",4045046,4062408,4075440,4086599,4097274,4110731,4121141,4130958,4143138,4158606,4179135,4207547,4229153,4222014,4172292,4116702,4021834,3911747,3826758,3794930,3733339
"Venezuela, RB",VEN,"Population ages 15-64, female",7619183,7809872,8002964,8194309,8381019,8556360,8724942,8888935,9052128,9216115,9391083,9567775,9725927,9840172,9895304,9823975,9693579,9546311,9433252,9389143,9551848
"Venezuela, RB",VEN,"Population ages 15-64, male",7632846,7815800,8001083,8184385,8362687,8526284,8681883,8832419,8982627,9134661,9297118,9461989,9606734,9703119,9734508,9620893,9443246,9249529,9097744,9027287,9192440
"Venezuela, RB",VEN,"Population ages 65 and above, female",620595,644816,670039,696308,723796,751717,780187,809798,841348,875465,912033,950836,990123,1027372,1061017,1099865,1134031,1168431,1210591,1266938,1309452
"Venezuela, RB",VEN,"Population ages 65 and above, male",507152,526681,546725,567337,588618,611356,634173,657526,681999,708031,738058,769416,800526,829103,853656,883343,907659,930951,959915,1000180,1034290
Vietnam,VNM,"Population ages 0-14, male",12635990,12391903,12174075,11938975,11675546,11488258,11270573,11053471,10886998,10795376,10792822,10837150,10926926,11047223,11184962,11320687,11484764,11654563,11800030,11903637,11996589
Vietnam,VNM,"Population ages 0-14, female",12002342,11766344,11554639,11319006,11044939,10837473,10587253,10329462,10120604,9988885,9934724,9936126,9987378,10066740,10158412,10251355,10365809,10486071,10592532,10673109,10747965
Vietnam,VNM,"Population ages 15-64, female",25562064,26145201,26699935,27272381,27878478,28429005,29020608,29623882,30189625,30692212,31142265,31549097,31907430,32223035,32500313,32754579,32963671,33138889,33294847,33439390,33558988
Vietnam,VNM,"Population ages 15-64, male",25297557,25904400,26486562,27094804,27747297,28332644,28966041,29615745,30230219,30782083,31241444,31662787,32038296,32370180,32662619,32923297,33135176,33315581,33488288,33665783,33806359
Vietnam,VNM,"Population ages 65 and above, female",3197540,3252100,3295663,3336271,3377717,3406195,3436800,3469478,3503347,3540192,3571204,3607547,3655725,3724934,3820891,3938229,4078148,4240135,4423377,4627830,4843882
Vietnam,VNM,"Population ages 65 and above, male",2047007,2074458,2090776,2101382,2108685,2123970,2138313,2151386,2161457,2168907,2188925,2209219,2236838,2281738,2349885,2452288,2573075,2710720,2863034,3028834,3215046
Virgin Islands (U.S.),VIR,"Population ages 0-14, male",13599,13172,12881,12636,12377,12182,11973,11762,11575,11441,11361,11299,11246,11197,11128,11030,10890,10728,10559,10408,10194
Virgin Islands (U.S.),VIR,"Population ages 0-14, female",13356,12877,12527,12227,11932,11701,11490,11305,11151,11028,10997,10926,10844,10773,10723,10586,10475,10366,10232,10062,9862
Virgin Islands (U.S.),VIR,"Population ages 15-64, female",37702,37954,38092,38153,38214,38144,38089,38028,37892,37645,37242,36802,36313,35807,35302,34942,34580,34202,33830,33443,33110
Virgin Islands (U.S.),VIR,"Population ages 15-64, male",34128,34380,34501,34517,34492,34357,34209,34071,33877,33635,33259,32865,32457,32074,31719,31462,31251,31062,30848,30592,30354
Virgin Islands (U.S.),VIR,"Population ages 65 and above, female",5067,5248,5435,5649,5907,6229,6583,6976,7389,7830,8297,8806,9334,9854,10359,10781,11169,11540,11910,12297,12638
Virgin Islands (U.S.),VIR,"Population ages 65 and above, male",4697,4878,5069,5285,5531,5756,5993,6255,6521,6778,7133,7489,7847,8177,8480,8715,8916,9103,9290,9488,9711
West Bank and Gaza,PSE,"Population ages 0-14, male",726255,738982,751059,762067,772212,780748,789039,798844,808229,817442,828213,838590,848804,859313,870349,883123,893580,909300,925501,941956,955250
West Bank and Gaza,PSE,"Population ages 0-14, female",695461,707487,718915,729408,739234,747615,755865,765620,774901,783864,794105,803845,813360,823169,833551,845681,855495,870240,885354,900632,912996
West Bank and Gaza,PSE,"Population ages 15-64, female",742306,766574,792389,820203,849870,882047,915591,952164,988948,1025830,1061153,1096885,1132571,1167921,1202717,1236021,1267122,1305840,1344987,1384634,1427727
West Bank and Gaza,PSE,"Population ages 15-64, male",763974,789131,815891,844678,875291,908239,942503,979807,1017262,1054761,1090502,1126685,1162901,1198957,1234672,1268834,1300776,1340548,1380781,1421572,1466151
West Bank and Gaza,PSE,"Population ages 65 and above, female",37887,39572,41328,43131,44946,46952,48966,51107,53276,55497,57701,59941,62235,64610,67095,69633,72244,75458,78792,82225,85752
West Bank and Gaza,PSE,"Population ages 65 and above, male",31901,33626,35387,37140,38843,40733,42533,44435,46483,48767,51310,54053,56837,59428,61708,63796,65588,67701,69891,72250,74873
"Yemen, Rep.",YEM,"Population ages 0-14, male",4410366,4491576,4574319,4650649,4717441,4787879,4848097,4903926,4965007,5036432,5120017,5212759,5311148,5407881,5498187,5591822,5677557,5756901,5832841,5906414,5973070
"Yemen, Rep.",YEM,"Population ages 0-14, female",4255248,4332591,4410445,4481636,4543558,4610576,4667330,4719631,4776991,4844464,4923575,5011607,5105306,5197718,5284291,5374408,5456765,5532827,5605454,5675675,5740162
"Yemen, Rep.",YEM,"Population ages 15-64, female",4369294,4548009,4733005,4930863,5143834,5356600,5586249,5826889,6068824,6306634,6537911,6765953,6992143,7220987,7455070,7683915,7919187,8159502,8402564,8647645,8897491
"Yemen, Rep.",YEM,"Population ages 15-64, male",4387512,4565398,4751396,4951269,5166643,5381968,5615233,5860391,6107433,6350688,6585556,6817444,7047723,7280882,7519475,7750386,7987560,8229758,8474747,8722038,8973724
